variable,mean,median,sd,mad,2.5%,97.5%,rhat,ess_bulk,ess_tail,compound,lod,perc_present
icc_log_level_2,0.3010754674541985,0.2666381339846268,0.17632715319681924,0.15685611561971957,0.05265546081832278,0.7483727089336599,1.0000398934274344,4913.255051401393,8631.49955469244,X519.3316_6.837328,1242866,0.44630872483221473
icc_log_level_3,0.20776036268631828,0.14632335149504971,0.184052223412441,0.1332176881542133,0.013965838021232094,0.7099349306263562,1.0000302890727746,5201.26767750646,6933.336929174112,X519.3316_6.837328,1242866,0.44630872483221473
icc_log_minus_centre_nominator,0.0933151047678802,0.0776815337447648,0.07736456857495498,0.08084354771661406,4.5785804622173993e-4,0.2758816711680153,1.0000755441778377,2470.9210453639616,5527.290029750793,X519.3316_6.837328,1242866,0.44630872483221473
icc_log_minus_centre,0.11705304921290463,0.10428229124239421,0.09002578211787195,0.10017139505823164,6.397528968404331e-4,0.318437195217425,1.0000560662622182,2402.8992572030643,5365.768204631585,X519.3316_6.837328,1242866,0.44630872483221473
wi_sd_log,1.179991107,1.17658,0.10270275353025977,0.10099471199999993,0.9894983,1.3907319999999999,1.0001361044689872,6771.7534452577665,11643.511355626852,X519.3316_6.837328,1242866,0.44630872483221473
bw_sd_log_level_2,0.3899100837285845,0.4015035,0.1914287285877897,0.2052155616,0.03102204,0.7460980249999997,1.0000339961978377,2546.913581865107,5489.351427145743,X519.3316_6.837328,1242866,0.44630872483221473
bw_sd_log_level_3,0.653272284835,0.5193334999999999,0.4935711986695705,0.29644142219999997,0.15054935,1.9641657499999994,1.0000500659621807,5259.152968335333,6942.013510597173,X519.3316_6.837328,1242866,0.44630872483221473
icc_log_level_2,0.5051162611845349,0.4958788099730256,0.13484414568558606,0.11750560243199837,0.2607331724286109,0.8326010856166127,0.9999809202737439,3903.2839549862647,6076.239808032393,X517.3139_6.9261847,246624,0.43288590604026844
icc_log_level_3,0.1301829557351283,0.05974303008012565,0.17729421815475166,0.07494651400694642,3.319727059425718e-4,0.6956977940128138,0.9999510685933803,4612.535592663531,5893.816055104253,X517.3139_6.9261847,246624,0.43288590604026844
icc_log_minus_centre_nominator,0.3749333054494066,0.38486935446192166,0.11909086790327013,0.11660210257403802,0.10977491003165651,0.5830935780096798,1.0002315540576394,3862.609135191424,5851.250967006018,X517.3139_6.9261847,246624,0.43288590604026844
icc_log_minus_centre,0.43072962117953206,0.43676377094147545,0.10187339728901953,0.10058030256780905,0.21300914008357205,0.6143143397461379,1.000076779719729,3099.9451551915995,5870.526729580131,X517.3139_6.9261847,246624,0.43288590604026844
wi_sd_log,0.2944223897,0.29224,0.030205131522422615,0.02965644779999999,0.24193035000000002,0.36053754999999993,0.9999600961044087,6564.792936636184,11104.34208786791,X517.3139_6.9261847,246624,0.43288590604026844
bw_sd_log_level_2,0.256468879945,0.2557625,0.04357598668201616,0.04228375199999998,0.17127859999999998,0.34410612500000004,0.9999556837622268,4046.569633251213,6625.4916609716,X517.3139_6.9261847,246624,0.43288590604026844
bw_sd_log_level_3,0.14506167844994,0.09857389999999999,0.1760268236392137,0.07837038426000001,0.0071412277500000005,0.5909925249999998,0.9999512190923502,4612.557509287846,6067.333328872884,X517.3139_6.9261847,246624,0.43288590604026844
icc_log_level_2,0.7464738337502224,0.7442185612862102,0.05430457711857701,0.045041714882597256,0.6497184659964171,0.8791173153833317,1.0005712864154483,3522.0837830189676,4098.619416251034,X517.314_6.9876456,1554167,1
icc_log_level_3,0.07521999151775283,0.02069104082110077,0.14097476990993377,0.029002851915909053,3.710782473839645e-5,0.545679265849882,1.0006805376515717,3414.8022642765754,4147.254457612976,X517.314_6.9876456,1554167,1
icc_log_minus_centre_nominator,0.6712538422324695,0.6985782929522523,0.10998625511160456,0.05982074903776289,0.3226257885441666,0.7851679458268673,1.0006389037124812,4132.166261046634,4097.913737741013,X517.314_6.9876456,1554167,1
icc_log_minus_centre,0.7256756232989922,0.728709486609155,0.04156757896045197,0.04121908097349958,0.6365087268575849,0.7986192586749752,1.0005608668806563,4279.221962483628,8869.403909719924,X517.314_6.9876456,1554167,1
wi_sd_log,0.087979964185,0.08766979999999999,0.005470777955391321,0.005393995319999991,0.07812757,0.09949985749999998,1.0002169171280548,7369.761689273001,11870.706113145461,X517.314_6.9876456,1554167,1
bw_sd_log_level_2,0.14390989535,0.14360450000000002,0.010664064361416505,0.010629500700000034,0.12377695,0.16590604999999997,1.0002660715351863,5013.813360183216,8812.899277520646,X517.314_6.9876456,1554167,1
bw_sd_log_level_3,0.041245585818232,0.02452525,0.0668810997772062,0.023867235797999996,0.0010161489999999998,0.18236042499999944,1.0007312901416143,3409.165423063251,4070.0970062793185,X517.314_6.9876456,1554167,1
icc_log_level_2,0.8521579344853756,0.8452603480027852,0.05297659757849916,0.049744721428964266,0.7615234953236591,0.9710227065290933,1.0000200841943145,4327.7157761743665,6101.099218481453,X515.2982_6.81558,58511,1
icc_log_level_3,0.30556265017134343,0.2408904194200351,0.22716294912806637,0.20383169129814688,0.03428949241211528,0.8627308766221901,1.0000201477968451,3768.6062698651385,6125.713155065396,X515.2982_6.81558,58511,1
icc_log_minus_centre_nominator,0.5465952843140321,0.59463321634577615,0.18147508130984089,0.16462049682681204,0.10794753530708508,0.7806989227444583,1.000010453882508,3906.00080540821,6311.693970530717,X515.2982_6.81558,58511,1
icc_log_minus_centre,0.7864483759199737,0.7888632207350819,0.032979364379862285,0.03243052868725064,0.715447376359031,0.8443830170027959,1.0000454419915343,4505.771746807335,8560.236902096864,X515.2982_6.81558,58511,1
wi_sd_log,0.19415676945,0.19345050000000003,0.012030033000573873,0.011867471700000036,0.172523525,0.21933149999999996,1.0001323345121922,8017.7357136987175,12587.99114152014,X515.2982_6.81558,58511,1
bw_sd_log_level_2,0.37481499515,0.37353749999999997,0.025924762177852768,0.02552295900000001,0.32755465,0.428785,1.0000559795837638,4957.078805789375,8340.209129483059,X515.2982_6.81558,58511,1
bw_sd_log_level_3,0.3161959523095,0.237543,0.2815764542012673,0.1380715728,0.08002683249999999,1.0549242499999996,1.0000377861403849,3778.3605937042753,5964.120494140592,X515.2982_6.81558,58511,1
icc_log_level_2,0.2249831964593319,0.1749071542325487,0.17571848844441199,0.13127935091227552,0.026165559292694294,0.7115551893744501,1.0002926317906133,4929.476898781324,8259.928471514173,X515.3014_6.732016,10273,0.674496644295302
icc_log_level_3,0.17647592626792574,0.11140928142671591,0.17944697348860905,0.1096491573281879,0.007983231018767396,0.6916543553713631,1.0005342502903662,5300.635459537108,7905.673195190077,X515.3014_6.732016,10273,0.674496644295302
icc_log_minus_centre_nominator,0.04850727019140615,0.03160440176951067,0.051367640707338645,0.04021943202865529,1.0186324059281495e-4,0.18562420835394236,1.0008443943787697,3382.917871881005,7197.873473226412,X515.3014_6.732016,10273,0.674496644295302
icc_log_minus_centre,0.058744174774400505,0.04014943626508653,0.0593822948952336,0.05048798194637364,1.3625320874639102e-4,0.21236606119487336,1.0005927550956115,3228.2012997994984,7094.994968259903,X515.3014_6.732016,10273,0.674496644295302
wi_sd_log,0.76567277985,0.7645265,0.04925484407718531,0.049031805900000044,0.6721871,0.8660512499999999,1.0007447303901014,10986.512960164748,12152.537559095308,X515.3014_6.732016,10273,0.674496644295302
bw_sd_log_level_2,0.164340654864015,0.15729749999999998,0.10060084401578213,0.11429437530000003,0.009068131,0.370986125,1.0006255394565553,3307.2170266631583,7192.899246977818,X515.3014_6.732016,10273,0.674496644295302
bw_sd_log_level_3,0.3664564253418,0.278999,0.32156634424959546,0.16947155819999998,0.071697815,1.1829874999999985,1.0005329619239418,5322.614383987167,7982.787980676409,X515.3014_6.732016,10273,0.674496644295302
icc_log_level_2,0.888060125292935,0.8924406321812166,0.06562307568998889,0.07484124810305211,0.7543668099223071,0.990032035939954,1.0003066373876688,4869.468898173891,5704.927239986905,X545.3476_6.997255,272950,1
icc_log_level_3,0.6528857083424012,0.6632876854971602,0.1989550568844646,0.23401589462907368,0.2650973988233374,0.9691615781796782,1.0002186024007447,4811.737673576083,5965.141077546484,X545.3476_6.997255,272950,1
icc_log_minus_centre_nominator,0.23517441695053376,0.22570600681747252,0.13737453922776824,0.15881831879848884,0.02049080127831694,0.5106219432047449,1.0001673665864643,4741.178090709376,5989.038288414755,X545.3476_6.997255,272950,1
icc_log_minus_centre,0.675452717254429,0.6782863308275737,0.04712475643699312,0.04646368895387763,0.5749124421153546,0.7596395757518978,1.000110233059463,4530.3928220891785,9217.421535137071,X545.3476_6.997255,272950,1
wi_sd_log,0.16396610645,0.163518,0.010074596692312006,0.010042391100000003,0.14570995,0.18501882499999994,1.0001869306709887,7379.1660977527845,11720.170287542212,X545.3476_6.997255,272950,1
bw_sd_log_level_2,0.2377510738,0.237034,0.01830297981881819,0.018092167800000006,0.20386929999999998,0.27567629999999993,0.9999831608479969,5302.328924995315,10824.35643715993,X545.3476_6.997255,272950,1
bw_sd_log_level_3,0.52366721845,0.405561,0.3958349811571504,0.20764183650000004,0.175342225,1.6090147499999996,1.000217498593242,4830.74176601814,5863.258782240994,X545.3476_6.997255,272950,1
icc_log_level_2,0.19169480722145035,0.17917852639524431,0.12171865348033473,0.10997013540384203,0.012760179457489081,0.4794174268733539,0.9999846117144148,2774.35014310921,4424.219831169934,X545.3517_6.919384,50431,0.7214765100671141
icc_log_level_3,0.04821771749026921,0.012589366969768914,0.09968884596170842,0.017522326689723505,2.3899802466753433e-5,0.3634043554095917,0.9999609008120095,5782.210069747101,5295.34982317172,X545.3517_6.919384,50431,0.7214765100671141
icc_log_minus_centre_nominator,0.14347708973118112,0.13987236808919284,0.08842325382349593,0.09691327903186688,0.0023499778826217136,0.32536213319657864,0.9999816709758885,2462.089594849716,3577.2028940972828,X545.3517_6.919384,50431,0.7214765100671141
icc_log_minus_centre,0.15080135178110543,0.14838504315836837,0.09108601513561984,0.09969987614659072,0.0025345012546148307,0.33628081477086297,0.9999619659758942,2413.1136524223075,3566.325617726526,X545.3517_6.919384,50431,0.7214765100671141
wi_sd_log,1.2013521729,1.1985999999999999,0.08554047518970648,0.08702861999999996,1.0436597500000002,1.37329,1.0001661913431128,4886.294514469615,9342.731169188113,X545.3517_6.919384,50431,0.7214765100671141
bw_sd_log_level_2,0.476325594944175,0.4981105,0.18480673864763134,0.1776288234,0.06525616750000002,0.7889901499999993,0.9999606233989837,2502.513676517176,3564.6753580503078,X545.3517_6.919384,50431,0.7214765100671141
bw_sd_log_level_3,0.228509467210695,0.1475305,0.2861574958335951,0.13898707829999996,0.006401854500000001,0.9920795249999986,0.9999609323847738,5784.784561832975,5459.884133068124,X545.3517_6.919384,50431,0.7214765100671141
icc_log_level_2,0.16126203857642024,0.1356476921074386,0.1315119461348843,0.11634175071790298,0.005317051813287431,0.4917973266013722,1.000334688996005,2956.2562882018033,4433.589577827873,X545.3452_7.1598206,68961,0.43624161073825507
icc_log_level_3,0.054621475551130845,0.0145150277500851,0.10973276343663327,0.020332359980225395,2.6656659174345147e-5,0.4016339708409055,1.0000296027232864,5152.190203664539,4619.014825644804,X545.3452_7.1598206,68961,0.43624161073825507
icc_log_minus_centre_nominator,0.10664056302528939,0.08889601522819579,0.08926261629999413,0.09556700167728276,3.835972061243605e-4,0.3177161333510667,1.0011084630440856,2533.713106494496,5479.957515573583,X545.3452_7.1598206,68961,0.43624161073825507
icc_log_minus_centre,0.11276134936275445,0.09476943283251141,0.09290865023797557,0.10102717764887181,4.1561331472914575e-4,0.3285298214960133,1.0009066399448987,2535.7406013057093,5539.879735219937,X545.3452_7.1598206,68961,0.43624161073825507
wi_sd_log,0.8401921452,0.8369845,0.07640705933398576,0.07593358290000007,0.698786575,0.9999371249999999,1.0001852896666699,6135.8052923737105,10490.259809259602,X545.3452_7.1598206,68961,0.43624161073825507
bw_sd_log_level_2,0.2683784267558,0.2737045,0.14090351698425105,0.1548049377,0.017644017499999998,0.5372736249999999,1.000880149154944,2699.2884297547425,5455.36419641816,X545.3452_7.1598206,68961,0.43624161073825507
bw_sd_log_level_3,0.170252884223245,0.1078295,0.22456005790969322,0.10550707922999998,0.0046189099999999995,0.7353463999999982,1.0000309849696665,5173.894795642439,4465.555264575315,X545.3452_7.1598206,68961,0.43624161073825507
icc_log_level_2,0.20284098548345514,0.19436399250990172,0.11093248861110182,0.09679598304092944,0.02364836795452801,0.44669215441738086,1.0007863879737888,3107.2290011346104,3711.962663793364,X545.3456_7.2273583,136003,0.9966442953020134
icc_log_level_3,0.03884403231781595,0.008639845175078282,0.08931441330574137,0.012140277576330046,1.7047803910992105e-5,0.2979047937498014,1.0001559594685996,6458.122451298369,8009.918763279962,X545.3456_7.2273583,136003,0.9966442953020134
icc_log_minus_centre_nominator,0.1639969531656392,0.16345601997009987,0.0829512338747191,0.08698353519235866,0.009841829411643759,0.3290286878215614,1.0009891897621452,2770.485870000533,3032.0043383252228,X545.3456_7.2273583,136003,0.9966442953020134
icc_log_minus_centre,0.17082897880716838,0.17075222927397735,0.08472392332535106,0.08849679694263991,0.010462157553683222,0.33693010918755256,1.0010407759200963,2762.24430396213,2970.1820452618695,X545.3456_7.2273583,136003,0.9966442953020134
wi_sd_log,0.4134012031,0.4123985,0.025396078626150724,0.02552295900000001,0.3667186,0.46544937499999994,1.000610004595205,4520.8064124105495,8153.486100032061,X545.3456_7.2273583,136003,0.9966442953020134
bw_sd_log_level_2,0.18055286161795,0.186578,0.05556814455269493,0.05125125810000002,0.046224539999999995,0.2733601499999999,1.001478012502043,2878.8943988055075,2977.616716487872,X545.3456_7.2273583,136003,0.9966442953020134
bw_sd_log_level_3,0.0688853028592114,0.042482400000000003,0.0980772509775105,0.04157499506999999,0.0018925332500000004,0.29669457499999996,1.0001475900503933,6454.400552113938,7851.375935049932,X545.3456_7.2273583,136003,0.9966442953020134
icc_log_level_2,0.5840053485114691,0.5789675486732522,0.08572600085564759,0.0730853200993366,0.4338310954161164,0.7966322014343389,1.0009495873447414,4566.996880508756,6469.75096158399,X545.3443_7.6828904,11250,0.8557046979865772
icc_log_level_3,0.08329547661802868,0.029230810862126096,0.137483287120836,0.04004377527888292,6.664425645514548e-5,0.5338011008111337,1.000255036735389,4046.0441907877353,6240.8732164817375,X545.3443_7.6828904,11250,0.8557046979865772
icc_log_minus_centre_nominator,0.5007098718934405,0.5147321092405839,0.09664071506055223,0.08012937278545372,0.24597011990219425,0.6445726641181402,1.000052628482247,4311.458523737999,6507.472730555948,X545.3443_7.6828904,11250,0.8557046979865772
icc_log_minus_centre,0.54600933791004,0.5494758247183611,0.06436004906527706,0.06349720554742602,0.4108772167385259,0.6621379103841466,1.0010192973764762,4534.402333623513,8902.413545921796,X545.3443_7.6828904,11250,0.8557046979865772
wi_sd_log,0.55885857355,0.5566705000000001,0.038684389118933564,0.03802127700000004,0.4888527,0.6400914,1.0004138360351365,7241.130706209191,11124.165401052867,X545.3443_7.6828904,11250,0.8557046979865772
bw_sd_log_level_2,0.6150788238,0.613954,0.05867641091429965,0.05782955430000004,0.504134225,0.73516365,1.000816658951297,5959.890502454268,10127.984732180548,X545.3443_7.6828904,11250,0.8557046979865772
bw_sd_log_level_3,0.2144801388040855,0.144548,0.2539715551818396,0.1316645169,0.0068106072500000005,0.8779244749999987,1.0002829596530085,4074.45600711974,6368.651116948903,X545.3443_7.6828904,11250,0.8557046979865772
icc_log_level_2,0.9016288756052775,0.8987212787612184,0.04632962725815862,0.051365407514245405,0.8166060919769487,0.9877412335453967,1.0002022550258478,4927.1456821754555,6778.14852706293,X543.3316_6.887238,1114577,1
icc_log_level_3,0.47209802363041875,0.4415949378900359,0.2357567798098893,0.2725593228009333,0.1063736638114971,0.9337417957668037,1.0002460733088554,4549.688162679198,6800.789745702417,X543.3316_6.887238,1114577,1
icc_log_minus_centre_nominator,0.42953085197485874,0.4525289233392039,0.19338759346694256,0.22274299321066104,0.05350123218555945,0.7372465920134398,1.0003069729287117,4447.109075529221,6783.131078219368,X543.3316_6.887238,1114577,1
icc_log_minus_centre,0.8127765249622515,0.8146208729325082,0.029613740519849416,0.02938839354722818,0.7488577335509438,0.8651435694163089,1.0001379916909063,4341.039166767381,8612.82228938735,X543.3316_6.887238,1114577,1
wi_sd_log,0.11646836426,0.1160965,0.007220390427180631,0.0071083257,0.10326995,0.131474225,0.9999660195768437,7758.21891629245,13358.629338896932,X543.3316_6.887238,1114577,1
bw_sd_log_level_2,0.2441965912,0.24344149999999998,0.01660148768854033,0.016413123300000016,0.21357235000000002,0.279036025,1.000264710267253,4585.828450072941,7290.018368324602,X543.3316_6.887238,1114577,1
bw_sd_log_level_3,0.316669804515,0.2401925,0.26151840257393205,0.13142581830000002,0.0942962075,1.0117589999999983,1.0002090628393365,4618.2758636081335,6907.899718870638,X543.3316_6.887238,1114577,1
icc_log_level_2,0.8544887426907648,0.8467356294334802,0.0565877058413668,0.05512689553745074,0.7584868977493433,0.9764152045335456,1.0000088076986,4107.870437042427,5841.571362088667,X543.3296_7.056245,542246,1
icc_log_level_3,0.34316374331896443,0.28105369298891747,0.23701864122521232,0.22711456657903475,0.041713196332668616,0.8915966904240635,1.0000070868580715,3664.720573699446,4914.566062997002,X543.3296_7.056245,542246,1
icc_log_minus_centre_nominator,0.5113249993718004,0.5552951782493567,0.18721227138413965,0.18208460745694055,0.08383560471637758,0.7646863170456079,0.9999913793037638,3771.9601159856375,5876.128155061377,X543.3296_7.056245,542246,1
icc_log_minus_centre,0.7776945364491937,0.7805631675650895,0.03458793646691464,0.03425706868053537,0.7031889124581829,0.8379856683949344,1.0000413025762407,4007.774415224599,7944.409112341292,X543.3296_7.056245,542246,1
wi_sd_log,0.09953969076,0.09919695,0.0061810898692944306,0.006090372539999996,0.0883545675,0.112519,1.0000363102925682,7124.510365400538,11574.518325660245,X543.3296_7.056245,542246,1
bw_sd_log_level_2,0.18729423465,0.186877,0.013045481180153933,0.013046879999999981,0.162991725,0.21412227499999997,1.0000943594820104,4375.055890930307,8784.422129017508,X543.3296_7.056245,542246,1
bw_sd_log_level_3,0.179042838684,0.1325345,0.15935450723171846,0.07607190948,0.0447440775,0.6083518499999999,1.0000241974161828,3695.677139872712,4802.720811594184,X543.3296_7.056245,542246,1
icc_log_level_2,0.10194571410913107,0.07432623643381377,0.10870520177592899,0.07352843658688055,0.0027751582494899805,0.37479893050436286,1.0000702849856438,2980.664216987742,2393.897011471705,X541.3161_6.744962,23369,1
icc_log_level_3,0.04090712016025376,0.00897572440025018,0.09809013032205734,0.012632750053956168,1.6172562904789208e-5,0.32071095145219397,1.0003799413801178,4087.8998187238894,2413.8687022779955,X541.3161_6.744962,23369,1
icc_log_minus_centre_nominator,0.06103859394887731,0.04403830622411757,0.05815107472102462,0.05310445378563397,1.8129524461356754e-4,0.20647221669703805,0.9999739570310637,3148.003293783362,7196.4915110138645,X541.3161_6.744962,23369,1
icc_log_minus_centre,0.06359927824458379,0.04657279999625069,0.05997148524590395,0.055816403412895683,1.9572783859796394e-4,0.21134776380543116,0.9999780086342739,3293.3435782530487,7405.226642286977,X541.3161_6.744962,23369,1
wi_sd_log,0.8957309757,0.8957245,0.045910189590921135,0.04557215879999998,0.80642265,0.9860148499999999,0.9999542956945424,8447.515168221817,10648.187072572615,X541.3161_6.744962,23369,1
bw_sd_log_level_2,0.203641008698695,0.1986865,0.11713273381057691,0.134427342,0.012953210000000001,0.43615612499999973,0.9999709433936049,3364.5922753180116,7213.219077397621,X541.3161_6.744962,23369,1
bw_sd_log_level_3,0.14629507410392,0.0880426,0.22979325206042456,0.08619932769,0.003682862,0.6370181249999992,1.0003835413637163,4076.806495379783,2456.4147102752504,X541.3161_6.744962,23369,1
icc_log_level_2,0.8060989159337404,0.8003585988132804,0.052404345315238576,0.042699634995191825,0.7183746236844071,0.9452187648746203,1.0005943388420708,3647.3675594315982,3879.9054039348052,X541.3139_6.898214,474808,1
icc_log_level_3,0.1437691090869163,0.06585936643514517,0.1920308106758034,0.08455613919406464,2.65700851882735e-4,0.7463730334240594,1.0009498006485875,2650.882308393681,3862.386596857533,X541.3139_6.898214,474808,1
icc_log_minus_centre_nominator,0.6623298068468241,0.7138446771726317,0.15240029746155542,0.08376530512033498,0.19579046743658404,0.8147167610550317,1.000127922195392,3213.6511305185227,3912.655777420427,X541.3139_6.898214,474808,1
icc_log_minus_centre,0.7732011413161629,0.7754231110684906,0.03481120492214444,0.034286370841122044,0.6979389490517385,0.8342191804205703,1.0002848297101123,4605.735721516194,8999.125571166936,X541.3139_6.898214,474808,1
wi_sd_log,0.086134797685,0.08587695000000001,0.005279600782198699,0.0052616732699999925,0.07651245000000001,0.0973162975,0.9999837533915722,8535.928862401517,12075.238071020343,X541.3139_6.898214,474808,1
bw_sd_log_level_2,0.15999484985,0.1595725,0.011381086765990485,0.01132558139999999,0.139020775,0.18357105,1.0003664635978746,4878.919535313053,8595.771852338461,X541.3139_6.898214,474808,1
bw_sd_log_level_3,0.072984419954875,0.0482297,0.09144596154118582,0.04028024049,0.00293712575,0.3117101499999998,1.0010304637079854,2651.6927565579504,3964.8819126003223,X541.3139_6.898214,474808,1
icc_log_level_2,0.48039524904621905,0.47091974362736383,0.10183284779454166,0.08144811136485787,0.3127818334519435,0.7399013424193726,1.000881815826896,4870.942096486035,6035.8824520395665,X569.3476_6.96204,30359,1
icc_log_level_3,0.08344360621450686,0.029723062064477862,0.13942784231091057,0.03983396173995618,6.956585548009393e-5,0.5360889657833238,1.0000889907975776,4544.88344526589,6225.012872438731,X569.3476_6.96204,30359,1
icc_log_minus_centre_nominator,0.3969516428317122,0.40660402583626576,0.08931815619310965,0.08134724854521813,0.18293139306004347,0.5438449245791327,1.000239191266673,5019.6802850839695,6178.978022067363,X569.3476_6.96204,30359,1
icc_log_minus_centre,0.4329075496495257,0.43648591324873565,0.0701868670989415,0.06992712978675399,0.2883388194058895,0.5621573365695223,1.000013836639227,5178.6502324253,8121.7490132343055,X569.3476_6.96204,30359,1
wi_sd_log,0.3512103673,0.35008,0.021519208136818894,0.0211092588,0.312195825,0.3963751,1.0002588000543338,8185.06227909102,10929.74818095504,X569.3476_6.96204,30359,1
bw_sd_log_level_2,0.30722743305,0.307399,0.03417673798535612,0.03330957420000002,0.23993755,0.3738964499999998,0.9999814287134038,5961.758674757835,9233.156240175154,X569.3476_6.96204,30359,1
bw_sd_log_level_3,0.122327901646895,0.08198215,0.15398926845798808,0.07149156504,0.00394891625,0.5021869249999984,1.0001584348374495,4554.693655338786,6151.808825242604,X569.3476_6.96204,30359,1
icc_log_level_2,0.15509123921332257,0.11785216804687591,0.1422633641892632,0.09543177304887594,0.00926585922676092,0.5757024608179059,1.0005864312899855,4985.7948807348575,7530.812152975896,X569.349_6.9494557,31512,1
icc_log_level_3,0.09157303728489388,0.03845726657973039,0.14056266011183102,0.047734862613012054,2.1775515501647134e-4,0.5454355312484634,1.0000769447051843,5671.570499015633,7385.909643412443,X569.349_6.9494557,31512,1
icc_log_minus_centre_nominator,0.06351820192842869,0.04850985717504827,0.0580816520361009,0.05663815207372064,1.7255890449831133e-4,0.20531778418894678,1.0000757675256593,3422.0125415862767,6764.339606490889,X569.349_6.9494557,31512,1
icc_log_minus_centre,0.06974555979401946,0.05513306824155595,0.0620489881934476,0.06306526708941294,2.0394886714268537e-4,0.21792567768471297,1.000113147678084,3412.369878770743,6660.834842793242,X569.349_6.9494557,31512,1
wi_sd_log,0.4705105678,0.4705155,0.02433274814665457,0.02420418630000007,0.423040275,0.5183159749999999,1.0000004330457177,8283.267078096007,12027.954072839399,X569.349_6.9494557,31512,1
bw_sd_log_level_2,0.113480840995435,0.113977,0.06264117541011664,0.07138496609999999,0.0068158032499999995,0.2327279499999999,1.000195048906073,3463.224015925721,6652.280360366767,X569.349_6.9494557,31512,1
bw_sd_log_level_3,0.13894834150558,0.097439,0.16750157460139467,0.07470146817000001,0.0072353395,0.5332833499999984,1.0000351167314785,5680.650030369902,7310.564275514491,X569.349_6.9494557,31512,1
icc_log_level_2,0.43635718896570264,0.41993952306695936,0.15275543443986894,0.1386341681112585,0.17445662934055076,0.8001146343706748,1.000559929487667,4828.000171171426,6394.551783921934,X569.3473_6.968372,37634,0.6174496644295302
icc_log_level_3,0.21179229047816506,0.15148791715833176,0.18286809029350726,0.13412485525301465,0.017704498687026688,0.711337308335187,1.0005805190138077,6765.211509379328,9196.222526718066,X569.3473_6.968372,37634,0.6174496644295302
icc_log_minus_centre_nominator,0.22456489848753758,0.22457339042089758,0.09809852719925326,0.1033741039193419,0.04283828331086584,0.41744296468414727,1.0000306073696155,3570.2418158415644,4887.885265869733,X569.3473_6.968372,37634,0.6174496644295302
icc_log_minus_centre,0.2841696747044968,0.2879333587748274,0.10090947021968096,0.10226958396195786,0.07528849182452027,0.47026141398103205,1.0001519398897618,2844.601573439301,3778.1701304509743,X569.3473_6.968372,37634,0.6174496644295302
wi_sd_log,1.06664681845,1.0608650000000002,0.08892402511691842,0.08721394500000018,0.908111225,1.2564929999999999,1.000048487469227,5413.045944476587,8427.956720598215,X569.3473_6.968372,37634,0.6174496644295302
bw_sd_log_level_2,0.66320404442,0.6732945,0.14827856810955908,0.13770166410000004,0.337685275,0.930354275,0.9999685895025283,3118.077627073685,3876.7222129532015,X569.3473_6.968372,37634,0.6174496644295302
bw_sd_log_level_3,0.6664695349185,0.533018,0.4796332231066276,0.2982450051,0.17049212500000002,1.9924257499999996,1.000542685162765,6808.056480609486,9294.646560305167,X569.3473_6.968372,37634,0.6174496644295302
icc_log_level_2,0.7685429434524506,0.7577180772407979,0.07726252552526613,0.06864686334473863,0.6409849803854324,0.9520483790258826,1.0003952620548988,4043.216330352298,5011.103299733169,X567.3338_6.87922,316059,1
icc_log_level_3,0.26518799877441057,0.19274699977824977,0.22129514097679814,0.17304579141831686,0.022284067611050805,0.8440698714901519,1.0006109719585952,3650.108038500701,4637.271875908033,X567.3338_6.87922,316059,1
icc_log_minus_centre_nominator,0.50335494467804,0.5439605876980345,0.1567455468436281,0.13136171743625022,0.10569972857030235,0.71100727768638206,1.0006931447877019,3943.018678336195,4981.76146922662,X567.3338_6.87922,316059,1
icc_log_minus_centre,0.684447776650292,0.687299556036804,0.046225328256979226,0.04587944953009594,0.5857486854708938,0.7665866845338064,1.0000805586293222,4868.880472901158,10202.27150414965,X567.3338_6.87922,316059,1
wi_sd_log,0.1869590123,0.186416,0.01161837995011275,0.011473100099999993,0.16585685,0.21146517499999998,1.0001438594497805,8672.32056182868,12651.854648893122,X567.3338_6.87922,316059,1
bw_sd_log_level_2,0.27677662235,0.276048,0.02115728902564495,0.021044024400000017,0.23717565,0.32042215,0.9999961102961327,5420.261848735878,11034.578163365462,X567.3338_6.87922,316059,1
bw_sd_log_level_3,0.22304911921,0.16333599999999998,0.2133756118585081,0.09680503265999998,0.0513823125,0.7756859249999998,1.0006107932224935,3655.856115268849,4776.829081373002,X567.3338_6.87922,316059,1
icc_log_level_2,0.4020464969386666,0.3788117549024055,0.17671746476675387,0.15753164821982338,0.10716341019311512,0.8310106292116817,1.0004713559403637,4361.528544075083,5146.558569066666,X453.2849_6.92627,27431,0.4731543624161074
icc_log_level_3,0.22082394022380697,0.15157646262792585,0.20186533948856858,0.14208291511805413,0.012768920271961984,0.7736509587244513,1.0000414799131534,6484.589367806717,8798.747495687558,X453.2849_6.92627,27431,0.4731543624161074
icc_log_minus_centre_nominator,0.18122255671485968,0.17646295486285685,0.10180916189867469,0.11097412245263069,0.008259499544229519,0.3892857242220714,1.0003258263041146,3052.2579807111033,3402.5324121497542,X453.2849_6.92627,27431,0.4731543624161074
icc_log_minus_centre,0.2316162321334019,0.23532127874059883,0.11010249731853879,0.11497355618715259,0.012774043305425208,0.439690556573239,1.0007159256428069,2660.6156098049933,2953.4034078258865,X453.2849_6.92627,27431,0.4731543624161074
