centre,variable,mean,median,sd,mad,2.5%,97.5%,rhat,ess_bulk,ess_tail,compound,lod,perc_present
Basel,icc_log,0.621590751455424,0.6303654292703731,0.09272438928062453,0.09075536560379814,0.4179341542772159,0.778642055169074,0.9999335610543761,1918.0502533865897,2886.676313457599,X287.2091_4.460352,161325,1
Basel,wi_sd_data,463928.3679167885,454780.4046006933,80579.50709610728,75671.60876322909,334025.44441623334,652870.2337595032,0.9998771759401637,4190.398159638002,5981.790389403322,X287.2091_4.460352,161325,1
Basel,bw_sd_data,541380.88520362,524304.9785815665,126130.35689780656,113566.50602796098,348898.87866419164,836051.7547195741,1.0002558860319724,2179.7036965211755,4276.451217209623,X287.2091_4.460352,161325,1
Basel,wi_sd_log,0.409602425375,0.405924,0.04485185871641186,0.044635896900000006,0.33120772499999995,0.5072183749999999,1.0000790363881404,3179.9081794139474,4139.567302752458,X287.2091_4.460352,161325,1
Basel,bw_sd_log,0.53216487875,0.528342,0.077529918711327,0.07526493029999994,0.3905856750000001,0.6950373,1.0004658827934712,2153.790028314328,3812.869122518674,X287.2091_4.460352,161325,1
Basel,icc_data,0.7025343220689265,0.7105421066632698,0.07065910937526342,0.06690310934352754,0.5429082912975685,0.8191086390758285,1.0006049614996773,1660.8906290507616,3521.6051595229746,X285.1932_3.9859302,80417,1
Basel,icc_log,0.7561678243976441,0.764393924028054,0.06731134544250127,0.06301164220489848,0.6015336174499196,0.8655570396459741,1.0003745721108694,1579.2124016108605,3375.8400927345215,X285.1932_3.9859302,80417,1
Basel,wi_sd_data,240268.64884959525,233941.65488808398,47979.8444818851,43170.30435771852,166335.357753062,350797.82674197963,1.001054672548682,2478.529445527569,3920.761408821277,X285.1932_3.9859302,80417,1
Basel,bw_sd_data,377025.8173352431,361843.62452745414,93922.29780728118,82197.53837057439,239474.6093707829,600056.3477119575,1.0008064373505412,1578.049760618629,3029.569668097601,X285.1932_3.9859302,80417,1
Basel,wi_sd_log,0.368884594125,0.3654295,0.041657568673373904,0.04041048690000002,0.296205625,0.4602503,1.0011208600095565,2797.6784763159776,4255.05669098806,X285.1932_3.9859302,80417,1
Basel,bw_sd_log,0.66151814425,0.6558364999999999,0.08334406343405572,0.0809773881000001,0.51088175,0.842053425,1.0010574540483814,1646.9194813508261,3407.259415019579,X285.1932_3.9859302,80417,1
Basel,icc_data,0.6967665726137241,0.704789762851149,0.07255525609928738,0.0695032543813903,0.5323110708929288,0.8148096125051818,1.0001855901482928,1705.1877778788812,3257.204182988953,X285.194_3.9825153,92237,1
Basel,icc_log,0.7491001744842904,0.7573158342234029,0.06939239614120914,0.06610640710521298,0.5917924059053383,0.8607162048465395,0.9999865644154508,1642.14803089833,3090.5457870379532,X285.194_3.9825153,92237,1
Basel,wi_sd_data,244847.15827059085,237896.60781767865,48524.599922723755,43035.95175734529,170357.9070379275,356481.3980946218,1.0000115081556717,3201.07746897958,5039.963061287063,X285.194_3.9825153,92237,1
Basel,bw_sd_data,379035.9708374019,363743.15301691426,95319.04769208415,81761.16006153308,243291.4808542467,604793.7828724423,1.0001297818912176,1970.7046147490307,3627.471644641463,X285.194_3.9825153,92237,1
Basel,wi_sd_log,0.366734433,0.3627995,0.041797948115919505,0.04055800560000002,0.2952341,0.4591924749999998,0.9999351312412819,2924.8457314491725,4818.948554104696,X285.194_3.9825153,92237,1
Basel,bw_sd_log,0.64535824425,0.6390210000000001,0.08294335286636104,0.07988619450000008,0.500621075,0.826456325,1.0000410444813357,1854.703287596481,3113.7852337868353,X285.194_3.9825153,92237,1
Basel,icc_data,0.08948080830797382,0.06464772271546913,0.08714552704982041,0.08017631447654912,1.1924727403949406e-4,0.30594404577747175,1.0001644709792887,1479.965266554251,2689.458711250244,X285.1935_4.196716,18419,0.9340659340659341
Basel,icc_log,0.10264336231388249,0.07545333339325425,0.0984792713582003,0.09275735945873356,1.4425935888243025e-4,0.342818081945405,1.0001849094962916,1487.0130954447495,2656.1999212018695,X285.1935_4.196716,18419,0.9340659340659341
Basel,wi_sd_data,34558.97832016079,34000.13998892048,4911.989376215599,4624.175547740673,26511.790957670484,45631.42770033216,1.000028230665267,6855.446770654346,5343.795942009327,X285.1935_4.196716,18419,0.9340659340659341
Basel,bw_sd_data,9385.771092404502,8971.380638039813,5937.408383699285,6445.547059653493,391.83764797781964,22103.75133140141,1.000285828316179,1597.320144179208,2612.9792376908604,X285.1935_4.196716,18419,0.9340659340659341
Basel,wi_sd_log,0.538490109,0.5357545,0.05045576172748566,0.04939207770000004,0.444496125,0.6435726249999999,1.0000960567655035,3894.701408691086,4769.552089205267,X285.1935_4.196716,18419,0.9340659340659341
Basel,bw_sd_log,0.157994758016625,0.153217,0.0961484308051218,0.10783090646999997,0.00671004225,0.3535728749999999,1.0001738101282724,1561.8837568105532,2594.8884102848547,X285.1935_4.196716,18419,0.9340659340659341
